date,Chlorophyll,Salinity,Temperature,site
2018-05-12 00:00:00+00:00,5.971759259,,15.01592593,Santa Cruz
2018-05-13 00:00:00+00:00,13.29861111,,13.89065972,Santa Cruz
2018-05-14 00:00:00+00:00,10.67463768,,13.20923913,Santa Cruz
2018-05-15 00:00:00+00:00,13.06111111,,12.62659722,Santa Cruz
2018-05-16 00:00:00+00:00,16.44548611,,12.85597222,Santa Cruz
2018-05-17 00:00:00+00:00,16.00555556,,12.95010417,Santa Cruz
2018-05-18 00:00:00+00:00,10.63333333,,12.80559028,Santa Cruz
2018-05-19 00:00:00+00:00,6.283333333,,13.43614583,Santa Cruz
2018-05-20 00:00:00+00:00,5.4,,12.32559028,Santa Cruz
2018-05-21 00:00:00+00:00,3.905902778,,11.5703125,Santa Cruz
2018-05-22 00:00:00+00:00,1.867708333,,12.68472222,Santa Cruz
2018-05-23 00:00:00+00:00,4.019565217,,13.18355072,Santa Cruz
2018-05-24 00:00:00+00:00,3.564130435,,13.07271739,Santa Cruz
2018-05-25 00:00:00+00:00,4.060069444,,13.32305556,Santa Cruz
2018-05-26 00:00:00+00:00,19.31527778,,13.28829861,Santa Cruz
2018-05-27 00:00:00+00:00,9.042753623,,13.70655797,Santa Cruz
2018-05-28 00:00:00+00:00,14.79930556,,14.54069444,Santa Cruz
2018-05-29 00:00:00+00:00,16.67638889,,15.23760417,Santa Cruz
2018-05-30 00:00:00+00:00,8.8625,,15.31538194,Santa Cruz
2018-05-31 00:00:00+00:00,4.503125,,13.51736111,Santa Cruz
2018-06-01 00:00:00+00:00,2.778819444,,12.64086806,Santa Cruz
2018-06-02 00:00:00+00:00,2.777777778,,13.47163194,Santa Cruz
2018-06-03 00:00:00+00:00,4.221180556,,14.62673611,Santa Cruz
2018-06-04 00:00:00+00:00,6.186805556,,15.21201389,Santa Cruz
2018-06-05 00:00:00+00:00,5.695138889,,15.45649306,Santa Cruz
2018-06-06 00:00:00+00:00,5.725,,13.86447917,Santa Cruz
2018-06-07 00:00:00+00:00,5.167708333,,12.55878472,Santa Cruz
2018-06-08 00:00:00+00:00,8.085763889,,14.2378125,Santa Cruz
2018-06-09 00:00:00+00:00,11.4125,,15.39583333,Santa Cruz
2018-06-10 00:00:00+00:00,6.818120805,,13.76006711,Santa Cruz
2018-06-11 00:00:00+00:00,5.724305556,,12.6434375,Santa Cruz
2018-06-12 00:00:00+00:00,6.870833333,,14.62079861,Santa Cruz
2018-06-13 00:00:00+00:00,5.346180556,,15.22829861,Santa Cruz
2018-06-14 00:00:00+00:00,4.94,,15.21711628,Santa Cruz
2018-06-15 00:00:00+00:00,,,,Santa Cruz
2018-06-16 00:00:00+00:00,,,,Santa Cruz
2018-06-17 00:00:00+00:00,,,,Santa Cruz
2018-06-18 00:00:00+00:00,13.43166667,,13.756,Santa Cruz
2018-06-19 00:00:00+00:00,11.365625,,13.599375,Santa Cruz
2018-06-20 00:00:00+00:00,9.214930556,,14.15385417,Santa Cruz
2018-06-21 00:00:00+00:00,7.454166667,,14.90947917,Santa Cruz
2018-06-22 00:00:00+00:00,10.646875,,15.25361111,Santa Cruz
2018-06-23 00:00:00+00:00,12,,15.47097222,Santa Cruz
2018-06-24 00:00:00+00:00,14.60942029,,14.85623188,Santa Cruz
2018-06-25 00:00:00+00:00,11.63506944,,13.09111111,Santa Cruz
2018-06-26 00:00:00+00:00,13.95902778,,12.98329861,Santa Cruz
2018-06-27 00:00:00+00:00,18.58854167,,14.16597222,Santa Cruz
2018-06-28 00:00:00+00:00,14.90555556,,14.66354167,Santa Cruz
2018-06-29 00:00:00+00:00,11.3075,,14.614625,Santa Cruz
2018-06-30 00:00:00+00:00,,,,Santa Cruz
2018-07-01 00:00:00+00:00,,,,Santa Cruz
2018-07-02 00:00:00+00:00,12.08166667,,14.82033333,Santa Cruz
2018-07-03 00:00:00+00:00,7.27173913,,14.42873188,Santa Cruz
2018-07-04 00:00:00+00:00,7.898611111,,13.921875,Santa Cruz
2018-07-05 00:00:00+00:00,11.98402778,,14.47715278,Santa Cruz
2018-07-06 00:00:00+00:00,10.17326389,,15.60472222,Santa Cruz
2018-07-07 00:00:00+00:00,4.675,,16.29430556,Santa Cruz
2018-07-08 00:00:00+00:00,3.102430556,,16.94565972,Santa Cruz
2018-07-09 00:00:00+00:00,2.256944444,,16.81638889,Santa Cruz
2018-07-10 00:00:00+00:00,1.610763889,,17.20829861,Santa Cruz
2018-07-11 00:00:00+00:00,2.021527778,,17.56788194,Santa Cruz
2018-07-12 00:00:00+00:00,1.950347222,,15.69368056,Santa Cruz
2018-07-13 00:00:00+00:00,4.826736111,,15.26222222,Santa Cruz
2018-07-14 00:00:00+00:00,10.95555556,,15.02663194,Santa Cruz
2018-07-15 00:00:00+00:00,13.78194444,31.31,15.5909375,Santa Cruz
2018-07-16 00:00:00+00:00,8.354861111,31.20993056,15.24864583,Santa Cruz
2018-07-17 00:00:00+00:00,9.397916667,30.06069444,15.25184028,Santa Cruz
2018-07-18 00:00:00+00:00,11.25902778,30.65006944,15.68263889,Santa Cruz
2018-07-19 00:00:00+00:00,6.873263889,30.68920139,16.02951389,Santa Cruz
2018-07-20 00:00:00+00:00,6.860763889,30.7078125,15.96923611,Santa Cruz
2018-07-21 00:00:00+00:00,8.28125,30.52447917,16.05881944,Santa Cruz
2018-07-22 00:00:00+00:00,11.40347222,29.91364583,15.63059028,Santa Cruz
2018-07-23 00:00:00+00:00,8.0375,28.84729167,16.77180556,Santa Cruz
2018-07-24 00:00:00+00:00,6.75625,30.88253472,17.68267361,Santa Cruz
2018-07-25 00:00:00+00:00,5.769791667,30.45958333,19.30055556,Santa Cruz
2018-07-26 00:00:00+00:00,6.812363636,31.58865455,20.00654545,Santa Cruz
2018-07-27 00:00:00+00:00,7.11875,33.42295139,17.66965278,Santa Cruz
2018-07-28 00:00:00+00:00,6.129965157,33.28839721,17.53184669,Santa Cruz
2018-07-29 00:00:00+00:00,6.034782609,33.56471014,17.42880435,Santa Cruz
2018-07-30 00:00:00+00:00,5.454355401,33.67878049,17.53003484,Santa Cruz
2018-07-31 00:00:00+00:00,7.69348659,33.66413793,16.99034483,Santa Cruz
2018-08-01 00:00:00+00:00,10.22527076,33.45440433,16.68032491,Santa Cruz
2018-08-02 00:00:00+00:00,10.9,33.359375,16.43489583,Santa Cruz
2018-08-03 00:00:00+00:00,13.26109091,33.55847273,16.43552727,Santa Cruz
2018-08-04 00:00:00+00:00,8.486111111,33.39940972,15.77892361,Santa Cruz
2018-08-05 00:00:00+00:00,8.643055556,33.39798611,15.66142361,Santa Cruz
2018-08-06 00:00:00+00:00,9.83125,33.49711806,15.66458333,Santa Cruz
2018-08-07 00:00:00+00:00,9.800347222,33.60298611,15.99920139,Santa Cruz
2018-08-08 00:00:00+00:00,8.559375,33.64496528,15.43947917,Santa Cruz
2018-08-09 00:00:00+00:00,8.354861111,33.66475694,15.44020833,Santa Cruz
2018-08-10 00:00:00+00:00,5.534027778,33.66736111,15.35072917,Santa Cruz
2018-08-11 00:00:00+00:00,6.558333333,33.66371528,15.67319444,Santa Cruz
2018-08-12 00:00:00+00:00,18.74583333,33.66052083,15.70746528,Santa Cruz
2018-08-13 00:00:00+00:00,37.36631944,33.62694444,15.55951389,Santa Cruz
2018-08-14 00:00:00+00:00,35.06354167,33.54881944,17.02885417,Santa Cruz
2018-08-15 00:00:00+00:00,25.81597222,21.51732639,16.99572917,Santa Cruz
2018-08-16 00:00:00+00:00,-0.392361111,0.416388889,16.71881944,Santa Cruz
2018-08-17 00:00:00+00:00,-0.353125,0.376597222,16.60559028,Santa Cruz
2018-08-18 00:00:00+00:00,-0.284027778,0.362395833,16.02788194,Santa Cruz
2018-08-19 00:00:00+00:00,-0.284722222,0.354166667,15.07010417,Santa Cruz
2018-08-20 00:00:00+00:00,-0.284722222,0.35,15.00777778,Santa Cruz
2018-08-21 00:00:00+00:00,-0.336111111,0.348645833,14.88857639,Santa Cruz
2018-08-22 00:00:00+00:00,3.029513889,9.259548611,15.59972222,Santa Cruz
2018-08-23 00:00:00+00:00,14.48611111,33.61770833,15.94322917,Santa Cruz
2018-08-24 00:00:00+00:00,9.989583333,33.75295139,15.53430556,Santa Cruz
2018-08-25 00:00:00+00:00,13.75972222,33.67638889,15.46697917,Santa Cruz
2018-08-26 00:00:00+00:00,11.53993056,33.6946875,15.76760417,Santa Cruz
2018-08-27 00:00:00+00:00,9.638888889,33.67725694,16.42315972,Santa Cruz
2018-08-28 00:00:00+00:00,6.709375,33.71774306,16.44190972,Santa Cruz
2018-08-29 00:00:00+00:00,8.448611111,33.64545139,16.61850694,Santa Cruz
2018-08-30 00:00:00+00:00,12.52789855,33.55880435,16.6590942,Santa Cruz
2018-08-31 00:00:00+00:00,12.19479167,33.47552083,16.59697917,Santa Cruz
2018-09-01 00:00:00+00:00,7.552083333,33.37409722,17.089375,Santa Cruz
2018-09-02 00:00:00+00:00,5.722222222,33.34770833,17.17302083,Santa Cruz
2018-09-03 00:00:00+00:00,4.8875,33.2796875,17.08354167,Santa Cruz
2018-09-04 00:00:00+00:00,3.948263889,33.09791667,16.81583333,Santa Cruz
2018-09-05 00:00:00+00:00,3.77173913,32.96518116,16.11681159,Santa Cruz
2018-09-06 00:00:00+00:00,2.767013889,32.94784722,15.70131944,Santa Cruz
2018-09-07 00:00:00+00:00,3.229166667,32.93753472,16.39760417,Santa Cruz
2018-09-08 00:00:00+00:00,2.352777778,32.995,16.84,Santa Cruz
2018-09-09 00:00:00+00:00,2.157608696,33.00326087,17.54322464,Santa Cruz
2018-09-10 00:00:00+00:00,2.886458333,32.98484375,17.32390625,Santa Cruz
2018-09-11 00:00:00+00:00,,,,Santa Cruz
2018-09-12 00:00:00+00:00,,,,Santa Cruz
2018-09-13 00:00:00+00:00,,,,Santa Cruz
2018-09-14 00:00:00+00:00,,,,Santa Cruz
2018-09-15 00:00:00+00:00,,,,Santa Cruz
2018-09-16 00:00:00+00:00,,,,Santa Cruz
2018-09-17 00:00:00+00:00,,,,Santa Cruz
2018-09-18 00:00:00+00:00,,,,Santa Cruz
2018-09-19 00:00:00+00:00,2.493055556,33.72847222,14.96902778,Santa Cruz
2018-09-20 00:00:00+00:00,1.995833333,33.8977381,14.94613095,Santa Cruz
2018-09-21 00:00:00+00:00,2.648958333,33.94826389,15.08944444,Santa Cruz
2018-09-22 00:00:00+00:00,2.642160279,33.94905923,14.22233449,Santa Cruz
2018-09-23 00:00:00+00:00,2.858695652,33.92380435,14.7157971,Santa Cruz
2018-09-24 00:00:00+00:00,4.449652778,33.99454861,15.28045139,Santa Cruz
2018-09-25 00:00:00+00:00,1.956597222,33.99934028,14.78111111,Santa Cruz
2018-09-26 00:00:00+00:00,2.836805556,33.97121528,14.55423611,Santa Cruz
2018-09-27 00:00:00+00:00,6.989583333,33.94315972,14.71875,Santa Cruz
2018-09-28 00:00:00+00:00,3.370138889,33.90489583,14.65805556,Santa Cruz
2018-09-29 00:00:00+00:00,3.149652778,33.92517361,14.68086806,Santa Cruz
2018-09-30 00:00:00+00:00,3.232258065,33.86524194,15.09951613,Santa Cruz
2018-10-01 00:00:00+00:00,2.620833333,33.68434028,14.82378472,Santa Cruz
2018-10-02 00:00:00+00:00,4.112318841,33.85742754,15.1067029,Santa Cruz
2018-10-03 00:00:00+00:00,2.14057971,33.65134058,15.41981884,Santa Cruz
2018-10-04 00:00:00+00:00,1.637358491,33.58256604,15.75215094,Santa Cruz
2018-10-05 00:00:00+00:00,4.223263889,33.65100694,15.51538194,Santa Cruz
2018-10-06 00:00:00+00:00,1.942013889,33.1090625,15.92732639,Santa Cruz
2018-10-07 00:00:00+00:00,1.460763889,33.32145833,16.40423611,Santa Cruz
2018-10-08 00:00:00+00:00,0.921527778,32.94371528,16.57506944,Santa Cruz
2018-10-09 00:00:00+00:00,0.577430556,32.16885417,16.40725694,Santa Cruz
2018-10-10 00:00:00+00:00,0.864583333,33.1853125,16.17284722,Santa Cruz
2018-10-11 00:00:00+00:00,2.588541667,33.93263889,16.01274306,Santa Cruz
2018-10-12 00:00:00+00:00,4.601041667,33.90444444,16.04701389,Santa Cruz
2018-10-13 00:00:00+00:00,7.788888889,33.85128472,16.083125,Santa Cruz
2018-10-14 00:00:00+00:00,7.582638889,33.81472222,15.8803125,Santa Cruz
2018-10-15 00:00:00+00:00,11.64444444,33.79013889,15.77909722,Santa Cruz
2018-10-16 00:00:00+00:00,6.2125,33.71638889,15.75753472,Santa Cruz
2018-10-17 00:00:00+00:00,2.402083333,33.53982639,15.85423611,Santa Cruz
2018-10-18 00:00:00+00:00,3.421167883,33.74861314,16.0979562,Santa Cruz
2018-10-19 00:00:00+00:00,3.556597222,33.70204861,16.2884375,Santa Cruz
2018-10-20 00:00:00+00:00,2.353472222,33.69180556,16.39631944,Santa Cruz
2018-10-21 00:00:00+00:00,1.684027778,33.67913194,16.41052083,Santa Cruz
2018-10-22 00:00:00+00:00,0.851388889,33.40770833,16.44715278,Santa Cruz
2018-10-23 00:00:00+00:00,1.15942029,33.42594203,16.18072464,Santa Cruz
2018-10-24 00:00:00+00:00,1.476449275,29.27384058,15.61376812,Santa Cruz
2018-10-25 00:00:00+00:00,2.588888889,33.97770833,16.23944444,Santa Cruz
2018-10-26 00:00:00+00:00,2.304901961,33.92784314,16.15098039,Santa Cruz
2018-10-27 00:00:00+00:00,,,,Santa Cruz
2018-10-28 00:00:00+00:00,,,,Santa Cruz
2018-10-29 00:00:00+00:00,3.277777778,33.83407407,15.50157407,Santa Cruz
2018-10-30 00:00:00+00:00,3.496825397,33.68015873,15.47563492,Santa Cruz
2018-10-31 00:00:00+00:00,5.633333333,33.5965625,15.274375,Santa Cruz
2018-11-01 00:00:00+00:00,5.771180556,33.51145833,15.23350694,Santa Cruz
2018-11-02 00:00:00+00:00,5.47173913,33.50192029,14.96992754,Santa Cruz
2018-11-03 00:00:00+00:00,3.62,33.4995,15.204,Santa Cruz
2018-11-04 00:00:00+00:00,2.840740741,33.5187037,14.88302469,Santa Cruz
2018-11-05 00:00:00+00:00,3.339855072,33.47293478,15.19507246,Santa Cruz
2018-11-06 00:00:00+00:00,3.392361111,33.45020833,15.20166667,Santa Cruz
2018-11-07 00:00:00+00:00,2.123529412,33.49705882,14.39161765,Santa Cruz
2018-11-08 00:00:00+00:00,2.325925926,33.49175926,13.88199074,Santa Cruz
2018-11-09 00:00:00+00:00,5.678125,33.37704861,13.7459375,Santa Cruz
2018-11-10 00:00:00+00:00,5.642013889,33.41802083,13.63038194,Santa Cruz
2018-11-11 00:00:00+00:00,4.306521739,33.49445652,13.19543478,Santa Cruz
2018-11-12 00:00:00+00:00,6.974652778,33.45427083,12.97034722,Santa Cruz
2018-11-13 00:00:00+00:00,1.836111111,33.38138889,12.67895833,Santa Cruz
2018-11-14 00:00:00+00:00,3.684375,33.05128472,12.70934028,Santa Cruz
2018-11-15 00:00:00+00:00,5.731944444,33.16795139,12.69194444,Santa Cruz
2018-11-16 00:00:00+00:00,10.56458333,33.16979167,12.80482639,Santa Cruz
2018-11-17 00:00:00+00:00,10.19236111,33.27131944,12.78149306,Santa Cruz
2018-11-18 00:00:00+00:00,10.58472222,33.19013889,13.24416667,Santa Cruz
2018-11-19 00:00:00+00:00,4.380555556,33.25826389,13.70809028,Santa Cruz
2018-11-20 00:00:00+00:00,2.55625,33.31097222,13.57795139,Santa Cruz
2018-11-21 00:00:00+00:00,4.811805556,33.2925,13.87447917,Santa Cruz
2018-11-22 00:00:00+00:00,5.710069444,33.10684028,14.48427083,Santa Cruz
2018-11-23 00:00:00+00:00,2.751388889,32.63291667,14.91274306,Santa Cruz
2018-11-24 00:00:00+00:00,1.185069444,28.76270833,15.3240625,Santa Cruz
2018-11-25 00:00:00+00:00,2.254513889,31.81979167,15.25010417,Santa Cruz
2018-11-26 00:00:00+00:00,3.341319444,33.57881944,15.30861111,Santa Cruz
2018-11-27 00:00:00+00:00,1.818402778,33.58711806,15.36086806,Santa Cruz
2018-11-28 00:00:00+00:00,2.15,31.56270833,15.80732639,Santa Cruz
2018-11-29 00:00:00+00:00,2.771527778,32.3925,16.00555556,Santa Cruz
2018-11-30 00:00:00+00:00,4.750694444,33.68913194,16.20777778,Santa Cruz
2018-12-01 00:00:00+00:00,7.081944444,33.59659722,15.79246528,Santa Cruz
2018-12-02 00:00:00+00:00,3.131597222,33.48350694,15.55378472,Santa Cruz
2018-12-03 00:00:00+00:00,3.574652778,33.38128472,15.49395833,Santa Cruz
2018-12-04 00:00:00+00:00,4.040277778,33.53069444,15.35295139,Santa Cruz
2018-12-05 00:00:00+00:00,2.703125,33.34871528,15.21625,Santa Cruz
2018-12-06 00:00:00+00:00,1.970833333,33.33621528,15.3528125,Santa Cruz
2018-12-07 00:00:00+00:00,2.008680556,33.37263889,15.41104167,Santa Cruz
2018-12-08 00:00:00+00:00,1.367013889,33.44614583,15.28336806,Santa Cruz
2018-12-09 00:00:00+00:00,2.245138889,33.12097222,15.02555556,Santa Cruz
2018-12-10 00:00:00+00:00,2.194097222,33.06006944,14.91885417,Santa Cruz
2018-12-11 00:00:00+00:00,3.288541667,33.09989583,14.77375,Santa Cruz
2018-12-12 00:00:00+00:00,4.914236111,32.98590278,14.76524306,Santa Cruz
2018-12-13 00:00:00+00:00,5.108680556,33.01993056,14.55045139,Santa Cruz
2018-12-14 00:00:00+00:00,5.778472222,33.20364583,14.62927083,Santa Cruz
2018-12-15 00:00:00+00:00,9.696527778,33.28527778,14.77260417,Santa Cruz
2018-12-16 00:00:00+00:00,9.308680556,33.06475694,14.71243056,Santa Cruz
2018-12-17 00:00:00+00:00,6.584027778,32.73895833,14.72475694,Santa Cruz
2018-12-18 00:00:00+00:00,6.040277778,32.95232639,14.67177083,Santa Cruz
2018-12-19 00:00:00+00:00,7.178472222,32.73430556,14.64506944,Santa Cruz
2018-12-20 00:00:00+00:00,8.466666667,32.53013889,14.60190972,Santa Cruz
2018-12-21 00:00:00+00:00,7.014583333,32.55375,14.68819444,Santa Cruz
2018-12-22 00:00:00+00:00,4.38125,32.55013889,14.69993056,Santa Cruz
2018-12-23 00:00:00+00:00,4.592708333,32.60732639,14.42076389,Santa Cruz
2018-12-24 00:00:00+00:00,4.462847222,32.62569444,14.67673611,Santa Cruz
2018-12-25 00:00:00+00:00,5.727083333,32.54277778,14.64506944,Santa Cruz
2018-12-26 00:00:00+00:00,5.153819444,32.31604167,14.42322917,Santa Cruz
2018-12-27 00:00:00+00:00,4.515625,32.03548611,14.42170139,Santa Cruz
2018-12-28 00:00:00+00:00,4.522222222,29.62489583,14.0371875,Santa Cruz
2018-12-29 00:00:00+00:00,4.508333333,31.969375,13.50791667,Santa Cruz
2018-12-30 00:00:00+00:00,4.040972222,31.80493056,13.27899306,Santa Cruz
2018-12-31 00:00:00+00:00,4.35,31.7959375,13.42725694,Santa Cruz
2019-01-01 00:00:00+00:00,4.628125,31.63302083,12.78909722,Santa Cruz
2019-01-02 00:00:00+00:00,4.999652778,31.69649306,12.36274306,Santa Cruz
2019-01-03 00:00:00+00:00,6.076388889,31.57440972,12.28916667,Santa Cruz
2019-01-04 00:00:00+00:00,6.071527778,31.47923611,12.176875,Santa Cruz
2019-01-05 00:00:00+00:00,5.551736111,31.64895833,12.26875,Santa Cruz
2019-01-06 00:00:00+00:00,6.563888889,31.6675,12.35076389,Santa Cruz
2019-01-07 00:00:00+00:00,15.03784722,29.5634375,12.43635417,Santa Cruz
2019-01-08 00:00:00+00:00,39.09131944,30.848125,12.58951389,Santa Cruz
2019-01-09 00:00:00+00:00,36.571875,30.85777778,13.38472222,Santa Cruz
2019-01-10 00:00:00+00:00,20.50972222,31.58270833,13.86333333,Santa Cruz
2019-01-11 00:00:00+00:00,15.09444444,31.21027778,13.69805556,Santa Cruz
2019-01-12 00:00:00+00:00,15.32708333,31.29135417,13.63697917,Santa Cruz
2019-01-13 00:00:00+00:00,13.50138889,31.29423611,13.62552083,Santa Cruz
2019-01-14 00:00:00+00:00,14.415625,31.34065972,13.54305556,Santa Cruz
2019-01-15 00:00:00+00:00,12.06076389,30.93895833,13.36322917,Santa Cruz
2019-01-16 00:00:00+00:00,8.662847222,28.17677083,13.33975694,Santa Cruz
2019-01-17 00:00:00+00:00,9.370138889,28.9984375,13.68451389,Santa Cruz
2019-01-18 00:00:00+00:00,5.957638889,31.09597222,13.81670139,Santa Cruz
2019-01-19 00:00:00+00:00,6.475694444,30.67541667,13.86586806,Santa Cruz
2019-01-20 00:00:00+00:00,7.210069444,30.59253472,13.72319444,Santa Cruz
2019-01-21 00:00:00+00:00,8.65,30.67743056,13.17920139,Santa Cruz
2019-01-22 00:00:00+00:00,9.776534296,30.70714801,13.07880866,Santa Cruz
2019-01-23 00:00:00+00:00,12.11180556,30.72621528,12.91305556,Santa Cruz
2019-01-24 00:00:00+00:00,21.47986111,30.86135417,12.92604167,Santa Cruz
2019-01-25 00:00:00+00:00,24.71979167,31.07690972,12.98333333,Santa Cruz
2019-01-26 00:00:00+00:00,27.04782609,30.89648551,13.02952899,Santa Cruz
2019-01-27 00:00:00+00:00,27.10416667,30.84635417,13.09423611,Santa Cruz
2019-01-28 00:00:00+00:00,25.74861111,31.03940972,13.20013889,Santa Cruz
2019-01-29 00:00:00+00:00,30.27986111,30.86614583,13.24986111,Santa Cruz
2019-01-30 00:00:00+00:00,27.47708333,30.50454861,13.46277778,Santa Cruz
2019-01-31 00:00:00+00:00,24.30260417,30.71213542,13.52971354,Santa Cruz
2019-02-01 00:00:00+00:00,22.42604167,30.49369792,13.53067708,Santa Cruz
2019-02-02 00:00:00+00:00,18.71302083,29.14711806,13.30119792,Santa Cruz
2019-02-03 00:00:00+00:00,14.96163194,24.6753125,12.87378472,Santa Cruz
2019-02-04 00:00:00+00:00,11.90711806,18.52501736,12.18295139,Santa Cruz
2019-02-05 00:00:00+00:00,11.33232682,17.44079929,10.15062167,Santa Cruz
2019-02-06 00:00:00+00:00,12.73937282,17.15787456,7.977752613,Santa Cruz
2019-02-07 00:00:00+00:00,12.53142361,16.90845486,7.311788194,Santa Cruz
2019-02-08 00:00:00+00:00,11.06230366,16.78363002,7.631797557,Santa Cruz
2019-02-09 00:00:00+00:00,10.65253054,16.71628272,8.041413613,Santa Cruz
2019-02-10 00:00:00+00:00,11.70952381,16.65216931,8.744726631,Santa Cruz
2019-02-11 00:00:00+00:00,485.0939959,16.6221118,7.821387164,Santa Cruz
2019-02-12 00:00:00+00:00,405.4409722,16.549375,7.298125,Santa Cruz
2019-02-13 00:00:00+00:00,564.8215278,16.42486111,8.3559375,Santa Cruz
2019-02-14 00:00:00+00:00,406.834375,16.98621528,11.38857639,Santa Cruz
2019-02-15 00:00:00+00:00,381.0756944,17.96027778,11.54836806,Santa Cruz
2019-02-16 00:00:00+00:00,532.5055556,18.02440972,10.29524306,Santa Cruz
2019-02-17 00:00:00+00:00,625.9909722,17.954375,9.256875,Santa Cruz
2019-02-18 00:00:00+00:00,348.7586806,17.85895833,8.310520833,Santa Cruz
2019-02-19 00:00:00+00:00,3.707291667,17.70569444,7.479166667,Santa Cruz
2019-02-20 00:00:00+00:00,19.83125,17.48583333,7.957638889,Santa Cruz
2019-02-21 00:00:00+00:00,145.69375,17.34871528,8.860034722,Santa Cruz
2019-02-22 00:00:00+00:00,26.53333333,17.10559028,8.506145833,Santa Cruz
2019-02-23 00:00:00+00:00,7.276736111,16.999375,8.203506944,Santa Cruz
2019-02-24 00:00:00+00:00,87.88715278,16.93760417,8.507083333,Santa Cruz
2019-02-25 00:00:00+00:00,355.3513889,16.87236111,9.547881944,Santa Cruz
2019-02-26 00:00:00+00:00,526.1597222,16.73965278,10.94184028,Santa Cruz
2019-02-27 00:00:00+00:00,558.4131944,16.67774306,11.98993056,Santa Cruz
2019-02-28 00:00:00+00:00,561.6552083,16.66253472,12.36166667,Santa Cruz
2019-03-01 00:00:00+00:00,510.0458333,16.62902778,11.36958333,Santa Cruz
2019-03-02 00:00:00+00:00,561.6447917,16.55857639,11.16305556,Santa Cruz
2019-03-03 00:00:00+00:00,648.5871528,16.49413194,12.328125,Santa Cruz
2019-03-04 00:00:00+00:00,535.7204861,16.49954861,12.20173611,Santa Cruz
2019-03-05 00:00:00+00:00,628.3545139,16.45493056,11.7371875,Santa Cruz
2019-03-06 00:00:00+00:00,568.025,16.4009375,12.08972222,Santa Cruz
2019-03-07 00:00:00+00:00,564.815625,16.41170139,11.97555556,Santa Cruz
2019-03-08 00:00:00+00:00,609.4524306,16.46326389,10.784375,Santa Cruz
2019-03-09 00:00:00+00:00,248.2072917,16.43329861,9.390729167,Santa Cruz
2019-03-10 00:00:00+00:00,13.67604167,16.39197917,9.035173611,Santa Cruz
2019-03-11 00:00:00+00:00,7.052430556,16.37496528,9.321527778,Santa Cruz
2019-03-12 00:00:00+00:00,13.66041667,16.33583333,9.828506944,Santa Cruz
2019-03-13 00:00:00+00:00,10.55729167,16.265625,10.22954861,Santa Cruz
2019-03-14 00:00:00+00:00,78.20069444,16.19881944,10.14548611,Santa Cruz
2019-03-15 00:00:00+00:00,26.66875,16.1496875,10.08454861,Santa Cruz
2019-03-16 00:00:00+00:00,42.72951389,16.111875,10.98798611,Santa Cruz
2019-03-17 00:00:00+00:00,271.5954861,16.07333333,11.87013889,Santa Cruz
2019-03-18 00:00:00+00:00,568.1604167,16.03972222,12.96184028,Santa Cruz
2019-03-19 00:00:00+00:00,587.4836806,16.01420139,12.63104167,Santa Cruz
2019-03-20 00:00:00+00:00,577.4590909,15.97977273,12.57780303,Santa Cruz
2019-03-21 00:00:00+00:00,561.6010417,15.98916667,11.86315972,Santa Cruz
2019-03-22 00:00:00+00:00,461.5163194,15.98104167,11.363125,Santa Cruz
2019-03-23 00:00:00+00:00,375.8020833,15.95524306,11.7115625,Santa Cruz
2019-03-24 00:00:00+00:00,380.2920139,15.95006944,11.589375,Santa Cruz
2019-03-25 00:00:00+00:00,219.8298611,15.96083333,10.92,Santa Cruz
2019-03-26 00:00:00+00:00,303.6395833,15.97545139,11.63954861,Santa Cruz
2019-03-27 00:00:00+00:00,585.4135417,15.94618056,12.74597222,Santa Cruz
2019-03-28 00:00:00+00:00,654.6274306,15.95545139,12.8271875,Santa Cruz
2019-03-29 00:00:00+00:00,545.365625,15.96208333,12.15614583,Santa Cruz
2019-03-30 00:00:00+00:00,339.0270833,15.96427083,11.84128472,Santa Cruz
2019-03-31 00:00:00+00:00,309.9229167,15.960625,12.37385417,Santa Cruz
2019-04-01 00:00:00+00:00,437.3309028,15.95527778,13.23736111,Santa Cruz
2019-04-02 00:00:00+00:00,480.9986111,15.9715625,13.72309028,Santa Cruz
2019-04-03 00:00:00+00:00,464.8961806,15.9725,13.42809028,Santa Cruz
2019-04-04 00:00:00+00:00,558.3670139,15.95527778,13.24701389,Santa Cruz
2019-04-05 00:00:00+00:00,538.9951389,15.94673611,13.11048611,Santa Cruz
2019-04-06 00:00:00+00:00,558.3045139,15.94819444,13.1203125,Santa Cruz
2019-04-07 00:00:00+00:00,603.5135417,15.94520833,13.61947917,Santa Cruz
2019-04-08 00:00:00+00:00,629.0690972,15.94003472,14.57708333,Santa Cruz
2019-04-09 00:00:00+00:00,513.2694444,15.92482639,14.98305556,Santa Cruz
2019-04-10 00:00:00+00:00,616.1211806,15.92885417,13.95840278,Santa Cruz
2019-04-11 00:00:00+00:00,574.5163194,15.94211806,13.73145833,Santa Cruz
2019-04-12 00:00:00+00:00,472.9552083,15.95708333,13.17652778,Santa Cruz
2019-04-13 00:00:00+00:00,542.2402778,15.95982639,13.40104167,Santa Cruz
2019-04-14 00:00:00+00:00,609.9722222,15.98006944,13.60100694,Santa Cruz
2019-04-15 00:00:00+00:00,509.8708333,15.96260417,13.20163194,Santa Cruz
