dt,chl,sal,wtemp,site
2009-09-14 00:00:00+00:00,0.151111421,33.52086713,21.83994875,Newport
2009-09-15 00:00:00+00:00,0.182191667,33.50877278,21.71853139,Newport
2009-09-16 00:00:00+00:00,0.262805014,33.49066602,21.76732841,Newport
2009-09-17 00:00:00+00:00,0.294456825,33.47659944,22.1683351,Newport
2009-09-18 00:00:00+00:00,0.487695531,33.48929106,22.21183212,Newport
2009-09-19 00:00:00+00:00,0.520358333,33.50490333,22.36705417,Newport
2009-09-20 00:00:00+00:00,0.552372222,33.50068389,22.25495694,Newport
2009-09-21 00:00:00+00:00,0.641013928,33.47859053,21.45198691,Newport
2009-09-22 00:00:00+00:00,1.482297222,33.43132778,20.39065667,Newport
2009-09-23 00:00:00+00:00,1.316656425,33.40872542,19.6697757,Newport
2009-09-24 00:00:00+00:00,1.868631285,33.39797654,19.74574106,Newport
2009-09-25 00:00:00+00:00,0.713988858,33.39990752,19.74159889,Newport
2009-09-26 00:00:00+00:00,0.549927577,33.4387273,20.87785794,Newport
2009-09-27 00:00:00+00:00,0.686557103,33.46171253,20.9386039,Newport
2009-09-28 00:00:00+00:00,0.698908333,33.46803083,20.95517333,Newport
2009-09-29 00:00:00+00:00,0.730047619,33.45059748,20.48474342,Newport
2009-09-30 00:00:00+00:00,0.626799443,33.44572591,20.19111393,Newport
2009-10-01 00:00:00+00:00,0.993927577,33.42271588,19.90224373,Newport
2009-10-02 00:00:00+00:00,0.468977716,33.43970223,20.30807019,Newport
2009-10-03 00:00:00+00:00,0.391669444,33.45727139,20.66678306,Newport
2009-10-04 00:00:00+00:00,0.535100279,33.48577019,20.44099248,Newport
2009-10-05 00:00:00+00:00,0.576791667,33.47255278,19.80558556,Newport
2009-10-06 00:00:00+00:00,0.778874251,33.48270749,19.9127512,Newport
2009-10-07 00:00:00+00:00,0.838178273,33.4708312,19.78694903,Newport
2009-10-08 00:00:00+00:00,1.037163889,33.45969639,19.81253639,Newport
2009-10-09 00:00:00+00:00,1.248579387,33.40384986,19.5296415,Newport
2009-10-10 00:00:00+00:00,2.245317549,33.35649944,18.89703621,Newport
2009-10-11 00:00:00+00:00,1.844886111,33.35464472,18.42379861,Newport
2009-10-12 00:00:00+00:00,1.529298462,33.36583692,18.29756954,Newport
2009-10-13 00:00:00+00:00,1.000154321,33.36253086,18.19554506,Newport
2009-10-14 00:00:00+00:00,0.728409091,33.36034394,18.66879697,Newport
2009-10-15 00:00:00+00:00,0.753968661,33.33074359,19.05054843,Newport
2009-10-16 00:00:00+00:00,0.922934473,33.34033732,19.50681282,Newport
2009-10-17 00:00:00+00:00,1.178980501,33.28360947,20.15884067,Newport
2009-10-18 00:00:00+00:00,1.190036111,33.20202722,20.20354361,Newport
2009-10-19 00:00:00+00:00,1.133401114,33.19100084,20.28980808,Newport
2009-10-20 00:00:00+00:00,1.132214485,33.29580696,19.71699025,Newport
2009-10-21 00:00:00+00:00,1.125955556,33.33952167,19.55417444,Newport
2009-10-22 00:00:00+00:00,1.224100559,33.33355335,19.64103017,Newport
2009-10-23 00:00:00+00:00,1.610788301,33.30151866,19.71148858,Newport
2009-10-24 00:00:00+00:00,1.225150418,33.36633175,19.61302897,Newport
2009-10-25 00:00:00+00:00,1.357671309,33.37800474,19.75400864,Newport
2009-10-26 00:00:00+00:00,1.372740113,33.38119379,19.83250932,Newport
2009-10-27 00:00:00+00:00,1.454050279,33.36543715,19.56538687,Newport
2009-10-28 00:00:00+00:00,1.516164804,33.2488176,16.25503352,Newport
2009-10-29 00:00:00+00:00,1.374630556,33.21775917,14.76493139,Newport
2009-10-30 00:00:00+00:00,1.497431373,33.19863277,15.25665574,Newport
2009-10-31 00:00:00+00:00,1.781019663,33.19199354,15.35903343,Newport
2009-11-01 00:00:00+00:00,1.920222841,33.1826039,14.80980279,Newport
2009-11-02 00:00:00+00:00,1.746458333,33.18429389,15.22754972,Newport
2009-11-03 00:00:00+00:00,1.636410615,33.1823014,15.45452291,Newport
2009-11-04 00:00:00+00:00,1.614662953,33.19516267,15.48093733,Newport
2009-11-05 00:00:00+00:00,1.326283333,33.20258139,15.80285556,Newport
2009-11-06 00:00:00+00:00,1.24645098,33.29772493,17.05891232,Newport
2009-11-07 00:00:00+00:00,1.170576602,33.36140474,17.82706685,Newport
2009-11-08 00:00:00+00:00,1.013519444,33.35797472,17.89614972,Newport
2009-11-09 00:00:00+00:00,1.087545961,33.33525543,17.62624903,Newport
2009-11-10 00:00:00+00:00,0.872752778,33.31390139,17.34093,Newport
2009-11-11 00:00:00+00:00,1.003433333,33.28894556,17.1548625,Newport
2009-11-12 00:00:00+00:00,0.928492163,33.28519498,17.18545643,Newport
2009-11-13 00:00:00+00:00,1.07551532,33.2663507,17.36955404,Newport
2009-11-14 00:00:00+00:00,1.009216667,33.28423667,17.25929361,Newport
2009-11-15 00:00:00+00:00,1.125083565,33.2997766,17.25325543,Newport
2009-11-16 00:00:00+00:00,1.08948468,33.31562786,17.26933343,Newport
2009-11-17 00:00:00+00:00,1.04605,33.32579389,17.13733917,Newport
2009-11-18 00:00:00+00:00,1.019559889,33.32121755,17.0675273,Newport
2009-11-19 00:00:00+00:00,0.988066852,33.32633983,17.0380624,Newport
2009-11-20 00:00:00+00:00,0.904,33.33994056,17.12436333,Newport
2009-11-21 00:00:00+00:00,0.964392758,33.33976267,17.09129248,Newport
2009-11-22 00:00:00+00:00,0.964994429,33.33366407,17.09086936,Newport
2009-11-23 00:00:00+00:00,1.027072222,33.33261389,17.05277611,Newport
2009-11-24 00:00:00+00:00,1.03953352,33.33956173,16.99926927,Newport
2009-11-25 00:00:00+00:00,1.175776536,33.34478101,16.95371201,Newport
2009-11-26 00:00:00+00:00,1.190947222,33.34052806,16.84077028,Newport
2009-11-27 00:00:00+00:00,1.158300836,33.35221866,16.83613231,Newport
2009-11-28 00:00:00+00:00,1.46221727,33.24481058,16.43140501,Newport
2009-11-29 00:00:00+00:00,1.567902778,33.20893556,15.93541639,Newport
2009-11-30 00:00:00+00:00,1.398364903,33.23291114,15.69927354,Newport
2009-12-01 00:00:00+00:00,1.368027855,33.31238719,16.12142423,Newport
2009-12-02 00:00:00+00:00,1.371949861,33.34688329,16.33905989,Newport
2009-12-03 00:00:00+00:00,1.544824513,33.3454493,16.26140836,Newport
2009-12-04 00:00:00+00:00,1.725466667,33.33765424,16.14902242,Newport
2009-12-05 00:00:00+00:00,1.987440111,33.32175599,15.86124819,Newport
2009-12-06 00:00:00+00:00,2.159265537,33.30027797,15.56648559,Newport
2009-12-07 00:00:00+00:00,2.195211111,32.70195611,15.23136639,Newport
2009-12-08 00:00:00+00:00,1.959534819,32.98142284,14.90737688,Newport
2009-12-09 00:00:00+00:00,1.814799443,33.01216713,14.7468415,Newport
2009-12-10 00:00:00+00:00,1.897980556,33.16789972,14.78533833,Newport
2009-12-11 00:00:00+00:00,2.214774373,33.23456769,15.1007585,Newport
2009-12-12 00:00:00+00:00,2.479106145,33.08384581,15.24706006,Newport
2009-12-13 00:00:00+00:00,2.316233983,31.96861866,15.37074624,Newport
2009-12-14 00:00:00+00:00,2.293455556,33.02274722,15.40923417,Newport
2009-12-15 00:00:00+00:00,2.192827684,33.1823822,15.29538785,Newport
2009-12-16 00:00:00+00:00,2.227504178,33.23483426,15.36713482,Newport
2009-12-17 00:00:00+00:00,2.218575419,33.22567514,15.29063073,Newport
2009-12-18 00:00:00+00:00,2.134653631,33.20207514,15.30687263,Newport
2009-12-19 00:00:00+00:00,1.858629526,33.20099721,15.26780334,Newport
2009-12-20 00:00:00+00:00,1.756913889,33.20953639,15.25598833,Newport
2009-12-21 00:00:00+00:00,1.736473538,33.21767772,15.27727577,Newport
2009-12-22 00:00:00+00:00,1.615644444,33.05794833,14.92182778,Newport
2009-12-23 00:00:00+00:00,1.233548747,33.02151421,14.33618607,Newport
2009-12-24 00:00:00+00:00,1.060807799,33.05417242,14.34702702,Newport
2009-12-25 00:00:00+00:00,1.117083565,33.10878719,14.33016546,Newport
2009-12-26 00:00:00+00:00,1.491819444,33.131655,14.21482222,Newport
2009-12-27 00:00:00+00:00,1.665019444,33.18329333,14.31095944,Newport
2009-12-28 00:00:00+00:00,1.739534819,33.21440696,14.54972869,Newport
2009-12-29 00:00:00+00:00,1.412852778,33.24437306,14.7467375,Newport
2009-12-30 00:00:00+00:00,1.324192201,33.22359331,14.67921448,Newport
2009-12-31 00:00:00+00:00,1.287988827,33.20374218,14.73772207,Newport
2010-01-01 00:00:00+00:00,1.308751397,33.21025754,14.64240391,Newport
2010-01-02 00:00:00+00:00,1.382594444,33.22187306,14.68489972,Newport
2010-01-03 00:00:00+00:00,1.435203343,33.22706156,14.69774039,Newport
2010-01-04 00:00:00+00:00,1.393902507,33.2497585,14.81357799,Newport
2010-01-05 00:00:00+00:00,1.344713889,33.24242417,14.83256111,Newport
2010-01-06 00:00:00+00:00,1.325066852,33.25313343,14.88651811,Newport
2010-01-07 00:00:00+00:00,1.355548747,33.26392006,14.98220975,Newport
2010-01-08 00:00:00+00:00,1.358409471,33.26714095,14.99287521,Newport
2010-01-09 00:00:00+00:00,1.413491667,33.2491175,15.00050722,Newport
2010-01-10 00:00:00+00:00,1.358409471,33.28801838,15.45260279,Newport
2010-01-11 00:00:00+00:00,1.204927374,33.30753296,15.57316453,Newport
2010-01-12 00:00:00+00:00,1.170805014,33.28353677,15.44785515,Newport
2010-01-13 00:00:00+00:00,1.414217877,33.18922765,15.2590676,Newport
2010-01-14 00:00:00+00:00,1.454227778,33.16776417,15.15739139,Newport
2010-01-15 00:00:00+00:00,1.30345961,33.1904883,15.07182173,Newport
2010-01-16 00:00:00+00:00,1.236864341,33.19786473,15.14028411,Newport
2010-01-17 00:00:00+00:00,,,,Newport
2010-01-18 00:00:00+00:00,,,,Newport
2010-01-19 00:00:00+00:00,1.261502283,32.46155068,15.16284749,Newport
2010-01-20 00:00:00+00:00,0.958618384,32.72878301,15.06213259,Newport
2010-01-21 00:00:00+00:00,0.857738889,32.34080278,15.01343028,Newport
2010-01-22 00:00:00+00:00,0.782688022,31.91794039,14.93165153,Newport
2010-01-23 00:00:00+00:00,0.868760446,32.41558468,15.00047827,Newport
2010-01-24 00:00:00+00:00,0.974094444,32.37377583,15.08949,Newport
2010-01-25 00:00:00+00:00,1.189994413,32.6198405,15.09326229,Newport
2010-01-26 00:00:00+00:00,1.490490251,32.54574206,15.06305905,Newport
2010-01-27 00:00:00+00:00,1.600883333,32.33936778,15.30186917,Newport
2010-01-28 00:00:00+00:00,1.610933148,32.52243677,15.36303343,Newport
2010-01-29 00:00:00+00:00,1.322626741,32.53959164,15.43708412,Newport
2010-01-30 00:00:00+00:00,1.307369444,32.72849806,15.30562889,Newport
2010-01-31 00:00:00+00:00,1.225818942,33.02453287,15.31798162,Newport
2010-02-01 00:00:00+00:00,1.180816667,33.02629333,15.49425028,Newport
2010-02-02 00:00:00+00:00,1.178835655,33.04181866,15.44102256,Newport
2010-02-03 00:00:00+00:00,1.099602778,33.0749025,15.53378,Newport
2010-02-04 00:00:00+00:00,1.139216667,33.0657775,15.65739806,Newport
2010-02-05 00:00:00+00:00,1.224183844,33.05139109,15.33621643,Newport
2010-02-06 00:00:00+00:00,1.349069444,32.67828472,15.12941389,Newport
2010-02-07 00:00:00+00:00,1.383030641,31.87122396,15.0721507,Newport
2010-02-08 00:00:00+00:00,1.409576602,32.42082256,15.12004095,Newport
2010-02-09 00:00:00+00:00,1.489635097,32.5701156,15.0036585,Newport
2010-02-10 00:00:00+00:00,1.499963889,32.06287861,14.95805139,Newport
2010-02-11 00:00:00+00:00,1.3435961,32.01775682,14.94278245,Newport
2010-02-12 00:00:00+00:00,1.261731092,31.51832017,15.10577955,Newport
2010-02-13 00:00:00+00:00,1.114192201,31.84353231,15.13888468,Newport
2010-02-14 00:00:00+00:00,1.015805014,32.13211866,15.24500836,Newport
2010-02-15 00:00:00+00:00,0.923122563,32.43543315,15.52733036,Newport
2010-02-16 00:00:00+00:00,0.808416667,32.6498925,15.52852389,Newport
2010-02-17 00:00:00+00:00,0.74073251,32.64098025,15.85430823,Newport
2010-02-18 00:00:00+00:00,0.677874302,32.71821313,15.96062821,Newport
2010-02-19 00:00:00+00:00,0.612083333,32.65289083,16.17819667,Newport
2010-02-20 00:00:00+00:00,0.569721448,32.65064345,16.11198273,Newport
2010-02-21 00:00:00+00:00,0.542729805,32.77177716,15.74543705,Newport
2010-02-22 00:00:00+00:00,0.513539326,32.75801742,15.37815871,Newport
2010-02-23 00:00:00+00:00,0.463896936,32.95971588,14.97827939,Newport
2010-02-24 00:00:00+00:00,0.442213889,32.98676778,15.09194556,Newport
2010-02-25 00:00:00+00:00,0.431841667,32.94185194,15.52269833,Newport
2010-02-26 00:00:00+00:00,0.418370474,32.96634986,15.58465292,Newport
2010-02-27 00:00:00+00:00,0.458130556,32.18912472,15.64677,Newport
2010-02-28 00:00:00+00:00,0.424755556,32.18640472,15.55537444,Newport
2010-03-01 00:00:00+00:00,0.370144444,32.14826694,15.75622139,Newport
2010-03-02 00:00:00+00:00,0.342150418,32.29580696,15.64542173,Newport
2010-03-03 00:00:00+00:00,0.32113649,32.50222201,15.67587521,Newport
2010-03-04 00:00:00+00:00,0.310861582,32.83227147,15.59448531,Newport
2010-03-05 00:00:00+00:00,0.275569444,32.95717028,15.32609028,Newport
2010-03-06 00:00:00+00:00,0.282718663,32.89541198,15.3522493,Newport
2010-03-07 00:00:00+00:00,0.286793872,32.82960084,15.37753064,Newport
2010-03-08 00:00:00+00:00,0.291362117,32.65603287,15.50635292,Newport
2010-03-09 00:00:00+00:00,0.333980556,32.65985528,15.04588611,Newport
2010-03-10 00:00:00+00:00,0.332142061,32.996239,13.73169192,Newport
2010-03-11 00:00:00+00:00,0.341671309,33.05052061,13.99665153,Newport
2010-03-12 00:00:00+00:00,0.3465,33.03469222,14.16071611,Newport
2010-03-13 00:00:00+00:00,0.359852941,33.04583824,14.24161765,Newport
2010-03-14 00:00:00+00:00,,,,Newport
2010-03-15 00:00:00+00:00,0.414455752,33.05799779,14.36473805,Newport
2010-03-16 00:00:00+00:00,0.408969359,33.05320028,14.47975014,Newport
2010-03-17 00:00:00+00:00,0.3884039,33.04410529,14.64156936,Newport
2010-03-18 00:00:00+00:00,0.364747222,33.04605417,14.70238806,Newport
2010-03-19 00:00:00+00:00,0.354810585,33.04422173,15.23609331,Newport
2010-03-20 00:00:00+00:00,0.336111421,33.05561699,15.30834763,Newport
2010-03-21 00:00:00+00:00,0.328022222,33.0615325,15.15885139,Newport
2010-03-22 00:00:00+00:00,0.32780057,33.03618917,15.05113789,Newport
2010-03-23 00:00:00+00:00,0.331718663,33.04445766,15.67417604,Newport
2010-03-24 00:00:00+00:00,0.337747222,33.04102889,15.4549575,Newport
2010-03-25 00:00:00+00:00,0.372584958,33.18197326,15.41289276,Newport
2010-03-26 00:00:00+00:00,0.470465181,33.32640279,15.88411086,Newport
2010-03-27 00:00:00+00:00,0.489033333,33.31419694,16.08864028,Newport
2010-03-28 00:00:00+00:00,0.57797493,33.30474624,16.2598805,Newport
2010-03-29 00:00:00+00:00,0.674038889,33.30433778,16.18920389,Newport
2010-03-30 00:00:00+00:00,1.026383333,33.27723,16.03343306,Newport
2010-03-31 00:00:00+00:00,1.69005571,33.23926407,15.43766462,Newport
2010-04-01 00:00:00+00:00,1.440810585,33.24108078,14.76457521,Newport
2010-04-02 00:00:00+00:00,1.486805634,33.2748031,14.67445859,Newport
2010-04-03 00:00:00+00:00,1.644871866,33.28303955,14.92039136,Newport
2010-04-04 00:00:00+00:00,1.543117318,33.28885084,15.31358603,Newport
2010-04-05 00:00:00+00:00,1.378267409,33.28022089,15.59665961,Newport
2010-04-06 00:00:00+00:00,1.089788301,33.26333677,15.50361643,Newport
2010-04-07 00:00:00+00:00,1.247638655,33.27868908,15.57267731,Newport
2010-04-08 00:00:00+00:00,1.491367164,33.28397373,15.8305991,Newport
2010-04-09 00:00:00+00:00,1.619657321,33.29018972,15.87875171,Newport
2010-04-10 00:00:00+00:00,1.415106145,33.28786229,15.74969721,Newport
2010-04-11 00:00:00+00:00,1.607896936,33.2989546,15.69729081,Newport
2010-04-12 00:00:00+00:00,1.319050279,33.04943855,16.03695866,Newport
2010-04-13 00:00:00+00:00,1.358512535,33.11536741,15.98926602,Newport
2010-04-14 00:00:00+00:00,1.338642458,33.23510168,15.96433827,Newport
2010-04-15 00:00:00+00:00,1.419797222,33.25305806,16.03815722,Newport
2010-04-16 00:00:00+00:00,1.542604457,33.23616212,16.40644373,Newport
2010-04-17 00:00:00+00:00,1.929573816,33.18978942,16.55855933,Newport
2010-04-18 00:00:00+00:00,2.537925,33.16912917,16.94095583,Newport
2010-04-19 00:00:00+00:00,2.476587744,33.20012507,16.68109164,Newport
2010-04-20 00:00:00+00:00,2.477935933,33.24454485,15.62557772,Newport
2010-04-21 00:00:00+00:00,2.291355556,33.10100028,15.183345,Newport
2010-04-22 00:00:00+00:00,2.335827298,33.16643538,13.89056212,Newport
2010-04-23 00:00:00+00:00,2.107211699,33.26308524,13.76391894,Newport
2010-04-24 00:00:00+00:00,2.149303621,33.29133677,14.12262674,Newport
2010-04-25 00:00:00+00:00,2.291827298,33.27473538,14.75383705,Newport
2010-04-26 00:00:00+00:00,2.779752778,33.22633444,15.35339278,Newport
2010-04-27 00:00:00+00:00,2.801833333,33.25387361,14.75883889,Newport
2010-04-28 00:00:00+00:00,2.771736111,33.19826639,15.17857639,Newport
2010-04-29 00:00:00+00:00,3.998860724,33.17834067,14.49647214,Newport
2010-04-30 00:00:00+00:00,3.761825,33.26616972,13.58637083,Newport
2010-05-01 00:00:00+00:00,3.710525,33.33632444,13.59351139,Newport
2010-05-02 00:00:00+00:00,3.21529805,33.33997298,14.3576337,Newport
2010-05-03 00:00:00+00:00,3.062147632,33.30004763,14.85182396,Newport
2010-05-04 00:00:00+00:00,3.091509749,33.3172156,14.66043315,Newport
2010-05-05 00:00:00+00:00,2.468633333,33.28979694,15.61921,Newport
2010-05-06 00:00:00+00:00,2.183610644,33.29141148,16.02643053,Newport
2010-05-07 00:00:00+00:00,2.137662953,33.30805989,16.32533788,Newport
2010-05-08 00:00:00+00:00,2.145116667,33.31315778,16.60146694,Newport
2010-05-09 00:00:00+00:00,2.069476323,33.31533788,16.47388663,Newport
2010-05-10 00:00:00+00:00,2.149320334,33.31515571,16.57782201,Newport
2010-05-11 00:00:00+00:00,2.324216667,33.28348,15.74359056,Newport
2010-05-12 00:00:00+00:00,2.321408333,33.29764389,15.64538417,Newport
2010-05-13 00:00:00+00:00,2.416320334,33.30016379,16.20529889,Newport
2010-05-14 00:00:00+00:00,2.362103064,33.31916936,16.80175738,Newport
2010-05-15 00:00:00+00:00,2.348811111,33.3204225,16.66166306,Newport
2010-05-16 00:00:00+00:00,2.396091922,33.31506685,16.13434429,Newport
2010-05-17 00:00:00+00:00,2.413217877,33.32605251,16.34464721,Newport
2010-05-18 00:00:00+00:00,2.402744444,33.31402472,16.45581389,Newport
2010-05-19 00:00:00+00:00,2.323268156,33.31565084,16.6605486,Newport
2010-05-20 00:00:00+00:00,2.36564624,33.31294958,16.86794234,Newport
2010-05-21 00:00:00+00:00,2.282719444,33.32046417,17.50062194,Newport
2010-05-22 00:00:00+00:00,2.094584958,33.33012786,17.67174457,Newport
2010-05-23 00:00:00+00:00,1.899724234,33.32132897,16.44201783,Newport
2010-05-24 00:00:00+00:00,1.661661111,33.28179111,14.83365861,Newport
2010-05-25 00:00:00+00:00,1.663246499,33.28291176,15.46050252,Newport
2010-05-26 00:00:00+00:00,1.737860335,33.28322793,15.47137235,Newport
2010-05-27 00:00:00+00:00,1.731169444,33.28451778,14.86272139,Newport
2010-05-28 00:00:00+00:00,1.638119777,33.31004457,14.00074345,Newport
2010-05-29 00:00:00+00:00,1.52525,33.30864722,13.99700306,Newport
2010-05-30 00:00:00+00:00,1.462802228,33.30846797,14.97491114,Newport
2010-05-31 00:00:00+00:00,1.453358333,33.31230361,15.73932611,Newport
2010-06-01 00:00:00+00:00,1.475568245,33.3246351,16.1839624,Newport
2010-06-02 00:00:00+00:00,1.474058659,33.32673017,16.72707542,Newport
2010-06-03 00:00:00+00:00,1.391214485,33.32363287,16.92220585,Newport
2010-06-04 00:00:00+00:00,1.32472549,33.32794902,17.34980224,Newport
2010-06-05 00:00:00+00:00,1.328375,33.33200139,17.73697556,Newport
2010-06-06 00:00:00+00:00,1.340771588,33.33332618,18.14651142,Newport
2010-06-07 00:00:00+00:00,1.308481894,33.33248552,18.49530279,Newport
2010-06-08 00:00:00+00:00,1.309322222,33.32741167,18.48071972,Newport
2010-06-09 00:00:00+00:00,1.282924791,33.32921309,18.70211476,Newport
2010-06-10 00:00:00+00:00,1.28744127,33.34232254,19.08098825,Newport
2010-06-11 00:00:00+00:00,1.270615599,33.36016852,19.1554493,Newport
2010-06-12 00:00:00+00:00,1.285172222,33.37067639,19.34098,Newport
2010-06-13 00:00:00+00:00,1.300247911,33.37832841,19.59211448,Newport
2010-06-14 00:00:00+00:00,1.296306407,33.37439582,19.38795432,Newport
2010-06-15 00:00:00+00:00,1.437241667,33.37423361,19.28694028,Newport
2010-06-16 00:00:00+00:00,1.207849162,33.38192821,19.59318212,Newport
2010-06-17 00:00:00+00:00,1.153633333,33.38434528,20.06076639,Newport
2010-06-18 00:00:00+00:00,1.242896936,33.37681755,20.07284986,Newport
2010-06-19 00:00:00+00:00,1.494376045,33.37087409,20.01207994,Newport
2010-06-20 00:00:00+00:00,1.725740947,33.36821337,20.21151281,Newport
2010-06-21 00:00:00+00:00,1.506897222,33.33535472,20.16913056,Newport
2010-06-22 00:00:00+00:00,1.745065527,33.33360883,20.54412621,Newport
2010-06-23 00:00:00+00:00,1.529325905,33.32803482,20.11471198,Newport
2010-06-24 00:00:00+00:00,1.462325,33.301765,19.76968222,Newport
2010-06-25 00:00:00+00:00,1.18210084,33.24927423,20.18304062,Newport
2010-06-26 00:00:00+00:00,1.206183844,33.2662468,19.89886184,Newport
2010-06-27 00:00:00+00:00,1.031069444,33.28097444,19.76083833,Newport
2010-06-28 00:00:00+00:00,0.97297493,33.28778357,19.45817883,Newport
2010-06-29 00:00:00+00:00,0.949286908,33.28316769,19.35614178,Newport
2010-06-30 00:00:00+00:00,0.897549296,33.27377239,19.18511775,Newport
2010-07-01 00:00:00+00:00,0.86798324,33.25968212,18.76757458,Newport
2010-07-02 00:00:00+00:00,0.872654596,33.25529833,19.0318727,Newport
2010-07-03 00:00:00+00:00,0.85280678,33.2642939,19.27060169,Newport
2010-07-04 00:00:00+00:00,0.923735376,33.25346435,19.21513036,Newport
2010-07-05 00:00:00+00:00,0.976247222,33.227035,19.02857306,Newport
2010-07-06 00:00:00+00:00,1.014768802,33.20687744,18.54236769,Newport
2010-07-07 00:00:00+00:00,1.045058496,33.20662702,18.37057465,Newport
2010-07-08 00:00:00+00:00,1.061727778,33.18646833,18.10554667,Newport
2010-07-09 00:00:00+00:00,1.076623955,33.14112201,17.93229694,Newport
2010-07-10 00:00:00+00:00,1.11456546,33.1353156,18.16650724,Newport
2010-07-11 00:00:00+00:00,1.137733333,33.15212028,18.66466056,Newport
2010-07-12 00:00:00+00:00,1.179011142,33.15774011,18.67691309,Newport
2010-07-13 00:00:00+00:00,1.312200557,33.13577772,17.95754819,Newport
2010-07-14 00:00:00+00:00,1.340061111,33.09728778,17.72727667,Newport
2010-07-15 00:00:00+00:00,1.258245125,33.1016117,18.5363624,Newport
2010-07-16 00:00:00+00:00,1.441735376,33.10914206,18.90366825,Newport
2010-07-17 00:00:00+00:00,1.323488827,33.11257011,18.24955196,Newport
2010-07-18 00:00:00+00:00,1.201587744,33.13730891,18.9403805,Newport
2010-07-19 00:00:00+00:00,1.531791086,33.15479833,19.2826663,Newport
2010-07-20 00:00:00+00:00,1.233896936,33.17086407,19.7506468,Newport
2010-07-21 00:00:00+00:00,1.117710306,33.15274318,19.40930696,Newport
2010-07-22 00:00:00+00:00,1.087682451,33.1264727,19.0442415,Newport
2010-07-23 00:00:00+00:00,1.068172702,33.1170649,19.00866992,Newport
2010-07-24 00:00:00+00:00,1.156451253,33.12094234,18.6152688,Newport
2010-07-25 00:00:00+00:00,1.242345404,33.10169276,18.45693565,Newport
2010-07-26 00:00:00+00:00,1.069454039,33.07811811,17.48111086,Newport
2010-07-27 00:00:00+00:00,1.139439024,33.0721374,16.03060325,Newport
2010-07-28 00:00:00+00:00,,,,Newport
2010-07-29 00:00:00+00:00,,,,Newport
2010-07-30 00:00:00+00:00,,,,Newport
2010-07-31 00:00:00+00:00,,,,Newport
2010-08-01 00:00:00+00:00,,,,Newport
2010-08-02 00:00:00+00:00,,,,Newport
2010-08-03 00:00:00+00:00,,,,Newport
2010-08-04 00:00:00+00:00,,,,Newport
2010-08-05 00:00:00+00:00,,,,Newport
2010-08-06 00:00:00+00:00,,,,Newport
2010-08-07 00:00:00+00:00,,,,Newport
2010-08-08 00:00:00+00:00,,,,Newport
2010-08-09 00:00:00+00:00,,,,Newport
2010-08-10 00:00:00+00:00,,,,Newport
2010-08-11 00:00:00+00:00,,,,Newport
2010-08-12 00:00:00+00:00,,,,Newport
2010-08-13 00:00:00+00:00,,,,Newport
2010-08-14 00:00:00+00:00,,,,Newport
2010-08-15 00:00:00+00:00,,,,Newport
2010-08-16 00:00:00+00:00,,,,Newport
2010-08-17 00:00:00+00:00,,,,Newport
2010-08-18 00:00:00+00:00,,,,Newport
2010-08-19 00:00:00+00:00,,,,Newport
2010-08-20 00:00:00+00:00,0.377480583,33.45733738,14.91044078,Newport
2010-08-21 00:00:00+00:00,0.334952381,33.44657843,14.0781902,Newport
2010-08-22 00:00:00+00:00,0.341779944,33.4391493,13.92970111,Newport
2010-08-23 00:00:00+00:00,0.331958217,33.43310306,14.35990362,Newport
2010-08-24 00:00:00+00:00,0.348617021,33.42174,15.37476468,Newport
2010-08-25 00:00:00+00:00,0.68697493,33.42066267,16.00621421,Newport
2010-08-26 00:00:00+00:00,1.093068571,33.42451771,14.10092086,Newport
2010-08-27 00:00:00+00:00,1.061498607,33.43001894,14.61116685,Newport
2010-08-28 00:00:00+00:00,1.004138889,33.4288175,15.72654528,Newport
2010-08-29 00:00:00+00:00,1.070303621,33.4316727,16.45007298,Newport
2010-08-30 00:00:00+00:00,0.982955556,33.43611944,17.14801306,Newport
2010-08-31 00:00:00+00:00,0.837963889,33.44275833,17.60289361,Newport
2010-09-01 00:00:00+00:00,0.854901961,33.44423081,17.65760336,Newport
2010-09-02 00:00:00+00:00,1.065337047,33.44005905,17.39681643,Newport
2010-09-03 00:00:00+00:00,1.536896936,33.41848329,16.11433482,Newport
2010-09-04 00:00:00+00:00,1.94348468,33.39655348,14.74217632,Newport
2010-09-05 00:00:00+00:00,1.761475,33.38466306,15.35925083,Newport
2010-09-06 00:00:00+00:00,0.594253482,33.47541365,17.99720056,Newport
2010-09-07 00:00:00+00:00,0.554337047,33.51064735,18.76876992,Newport
2010-09-08 00:00:00+00:00,0.937341667,33.49679222,18.52118139,Newport
2010-09-09 00:00:00+00:00,0.975183844,33.46424123,18.1258039,Newport
2010-09-10 00:00:00+00:00,0.972005571,33.45796267,18.14118357,Newport
2010-09-11 00:00:00+00:00,1.090791667,33.45045361,17.19637222,Newport
2010-09-12 00:00:00+00:00,0.89608078,33.43995265,15.6618337,Newport
2010-09-13 00:00:00+00:00,0.805740845,33.43217211,14.7701507,Newport
2010-09-14 00:00:00+00:00,1.187872159,33.42142898,14.9291733,Newport
2010-09-15 00:00:00+00:00,1.473092179,33.41582067,15.0265514,Newport
2010-09-16 00:00:00+00:00,2.271183844,33.41026852,15.17954875,Newport
2010-09-17 00:00:00+00:00,1.806144444,33.41113333,15.68931611,Newport
